Timestamp_ISO,Tiempo_Relativo_s,Placa_ID,Ronda,Etapa_Num,Etapa_Nombre,Etapa_Tiempo_s,Etapa_Duracion_s,Corriente_Target_A,Modo_Corriente,Temp_SP_Target_C,T1_Limpieza_Temp_C,T1_Limpieza_SP_C,T1_Limpieza_Activo,T1_TRIAC_Potencia_Pct,T1_TRIAC_Alpha_Deg,T1_TRIAC_Delay_us,T1_TRIAC_Watts_W,T2_Decapado_Temp_C,T2_Decapado_SP_C,T2_Decapado_Activo,T2_TRIAC_Potencia_Pct,T2_TRIAC_Alpha_Deg,T2_TRIAC_Delay_us,T2_TRIAC_Watts_W,T3_CeldaHull_Temp_C,T3_CeldaHull_SP_C,T3_CeldaHull_Activo,T3_TRIAC_Potencia_Pct,T3_TRIAC_Alpha_Deg,T3_TRIAC_Delay_us,T3_TRIAC_Watts_W,T4_Niquelado_Temp_C,T4_Niquelado_SP_C,T4_Niquelado_Activo,T4_TRIAC_Potencia_Pct,T4_TRIAC_Alpha_Deg,T4_TRIAC_Delay_us,T4_TRIAC_Watts_W,pH_Tina1,pH_Tina2,pH_Modulo_Activo,pH_Modo_Cal_T1,pH_Modo_Cal_T2,pH_Slope_Pct_T1,pH_Slope_Pct_T2,pH_Interlock_Activo,Fuente_Activa,Fuente_Modo_Pulsado,Fuente_Corriente_Consigna_A,Fuente_Corriente_Real_A,Fuente_Corriente_Shunt1_A,Fuente_Corriente_Shunt2_A,Fuente_Voltaje_Shunt1_V,Fuente_Voltaje_Shunt2_V,Fuente_Factor_Gm,Fuente_Compensacion_Activa,Fuente_Rele_VDD,Fuente_Amplitud_DAC,Fuente_Frecuencia_Hz,Fuente_DutyCycle_Pct,Fuente_PI_Estado,Fuente_Salud_Celda,Carga_Acumulada_Coulombs,Masa_Teorica_Faraday_mg,Energia_Termica_Wh,Ambiente_Temp_C,Ambiente_Humedad_Pct,Ambiente_Presion_hPa
2026-09-16T15:44:16,11.0,1,Ronda 1,1,Limpieza Química,10,120,0.0,DC,85.0,85.0,85.0,1,55.0,95.0,4400,247.5,24.0,0.0,0,0.0,105.0,4800,0.0,24.0,0.0,0,0.0,130.0,6000,0.0,24.0,0.0,0,0.0,120.0,5500,0.0,2.05,4.15,0,2,2,98.5,97.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0025,1,0,0,0,0,0,0,0.0,0.0,0.756,24.4,52.0,1013.1
2026-09-16T15:44:16,12.0,1,Ronda 1,1,Limpieza Química,11,120,0.0,DC,85.0,85.3,85.0,1,55.0,95.0,4400,247.5,24.0,0.0,0,0.0,105.0,4800,0.0,24.0,0.0,0,0.0,130.0,6000,0.0,24.0,0.0,0,0.0,120.0,5500,0.0,2.05,4.15,0,2,2,98.5,97.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0025,1,0,0,0,0,0,0,0.0,0.0,0.825,24.4,52.0,1013.1
2026-09-16T15:44:16,13.0,1,Ronda 1,1,Limpieza Química,12,120,0.0,DC,85.0,85.1,85.0,1,55.0,95.0,4400,247.5,24.0,0.0,0,0.0,105.0,4800,0.0,24.0,0.0,0,0.0,130.0,6000,0.0,24.0,0.0,0,0.0,120.0,5500,0.0,2.05,4.15,0,2,2,98.5,97.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0025,1,0,0,0,0,0,0,0.0,0.0,0.894,24.4,51.9,1013.1
2026-09-16T15:44:16,14.0,1,Ronda 1,1,Limpieza Química,13,120,0.0,DC,85.0,85.0,85.0,1,55.0,95.0,4400,247.5,24.0,0.0,0,0.0,105.0,4800,0.0,24.0,0.0,0,0.0,130.0,6000,0.0,24.0,0.0,0,0.0,120.0,5500,0.0,2.05,4.15,0,2,2,98.5,97.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0025,1,0,0,0,0,0,0,0.0,0.0,0.962,24.4,51.9,1013.1
2026-09-16T15:44:16,15.0,1,Ronda 1,1,Limpieza Química,14,120,0.0,DC,85.0,84.8,85.0,1,55.0,95.0,4400,247.5,24.0,0.0,0,0.0,105.0,4800,0.0,24.0,0.0,0,0.0,130.0,6000,0.0,24.0,0.0,0,0.0,120.0,5500,0.0,2.05,4.15,0,2,2,98.5,97.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0025,1,0,0,0,0,0,0,0.0,0.0,1.031,24.4,51.9,1013.1
2026-09-16T15:44:16,16.0,1,Ronda 1,1,Limpieza Química,15,120,0.0,DC,85.0,85.0,85.0,1,55.0,95.0,4400,247.5,24.0,0.0,0,0.0,105.0,4800,0.0,24.0,0.0,0,0.0,130.0,6000,0.0,24.0,0.0,0,0.0,120.0,5500,0.0,2.05,4.15,0,2,2,98.5,97.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0025,1,0,0,0,0,0,0,0.0,0.0,1.1,24.4,51.9,1013.1
2026-09-16T15:44:16,17.0,1,Ronda 1,1,Limpieza Química,16,120,0.0,DC,85.0,85.1,85.0,1,55.0,95.0,4400,247.5,24.0,0.0,0,0.0,105.0,4800,0.0,24.0,0.0,0,0.0,130.0,6000,0.0,24.0,0.0,0,0.0,120.0,5500,0.0,2.05,4.15,0,2,2,98.5,97.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0025,1,0,0,0,0,0,0,0.0,0.0,1.169,24.4,51.9,1013.1
2026-09-16T15:44:16,18.0,1,Ronda 1,1,Limpieza Química,17,120,0.0,DC,85.0,84.8,85.0,1,55.0,95.0,4400,247.5,24.0,0.0,0,0.0,105.0,4800,0.0,24.0,0.0,0,0.0,130.0,6000,0.0,24.0,0.0,0,0.0,120.0,5500,0.0,2.05,4.15,0,2,2,98.5,97.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0025,1,0,0,0,0,0,0,0.0,0.0,1.238,24.4,51.9,1013.1
2026-09-16T15:44:16,19.0,1,Ronda 1,1,Limpieza Química,18,120,0.0,DC,85.0,84.7,85.0,1,55.0,95.0,4400,247.5,24.0,0.0,0,0.0,105.0,4800,0.0,24.0,0.0,0,0.0,130.0,6000,0.0,24.0,0.0,0,0.0,120.0,5500,0.0,2.05,4.15,0,2,2,98.5,97.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0025,1,0,0,0,0,0,0,0.0,0.0,1.306,24.4,51.9,1013.1
2026-09-16T15:44:16,20.0,1,Ronda 1,1,Limpieza Química,19,120,0.0,DC,85.0,85.3,85.0,1,55.0,95.0,4400,247.5,24.0,0.0,0,0.0,105.0,4800,0.0,24.0,0.0,0,0.0,130.0,6000,0.0,24.0,0.0,0,0.0,120.0,5500,0.0,2.05,4.15,0,2,2,98.5,97.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0025,1,0,0,0,0,0,0,0.0,0.0,1.375,24.4,51.9,1013.1
2026-09-16T15:44:16,21.0,1,Ronda 1,1,Limpieza Química,20,120,0.0,DC,85.0,84.8,85.0,1,55.0,95.0,4400,247.5,24.0,0.0,0,0.0,105.0,4800,0.0,24.0,0.0,0,0.0,130.0,6000,0.0,24.0,0.0,0,0.0,120.0,5500,0.0,2.05,4.15,0,2,2,98.5,97.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0025,1,0,0,0,0,0,0,0.0,0.0,1.444,24.4,51.9,1013.1
2026-09-16T15:44:16,22.0,1,Ronda 1,1,Limpieza Química,21,120,0.0,DC,85.0,85.0,85.0,1,55.0,95.0,4400,247.5,24.0,0.0,0,0.0,105.0,4800,0.0,24.0,0.0,0,0.0,130.0,6000,0.0,24.0,0.0,0,0.0,120.0,5500,0.0,2.05,4.15,0,2,2,98.5,97.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0025,1,0,0,0,0,0,0,0.0,0.0,1.513,24.4,51.9,1013.1
2026-09-16T15:44:16,23.0,1,Ronda 1,1,Limpieza Química,22,120,0.0,DC,85.0,85.2,85.0,1,55.0,95.0,4400,247.5,24.0,0.0,0,0.0,105.0,4800,0.0,24.0,0.0,0,0.0,130.0,6000,0.0,24.0,0.0,0,0.0,120.0,5500,0.0,2.05,4.15,0,2,2,98.5,97.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0025,1,0,0,0,0,0,0,0.0,0.0,1.581,24.4,51.9,1013.1
2026-09-16T15:44:16,24.0,1,Ronda 1,1,Limpieza Química,23,120,0.0,DC,85.0,84.9,85.0,1,55.0,95.0,4400,247.5,24.0,0.0,0,0.0,105.0,4800,0.0,24.0,0.0,0,0.0,130.0,6000,0.0,24.0,0.0,0,0.0,120.0,5500,0.0,2.05,4.15,0,2,2,98.5,97.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0025,1,0,0,0,0,0,0,0.0,0.0,1.65,24.4,51.9,1013.1
2026-09-16T15:44:16,25.0,1,Ronda 1,1,Limpieza Química,24,120,0.0,DC,85.0,84.9,85.0,1,55.0,95.0,4400,247.5,24.0,0.0,0,0.0,105.0,4800,0.0,24.0,0.0,0,0.0,130.0,6000,0.0,24.0,0.0,0,0.0,120.0,5500,0.0,2.05,4.15,0,2,2,98.5,97.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0025,1,0,0,0,0,0,0,0.0,0.0,1.719,24.4,51.9,1013.1
2026-09-16T15:44:16,26.0,1,Ronda 1,1,Limpieza Química,25,120,0.0,DC,85.0,84.9,85.0,1,55.0,95.0,4400,247.5,24.0,0.0,0,0.0,105.0,4800,0.0,24.0,0.0,0,0.0,130.0,6000,0.0,24.0,0.0,0,0.0,120.0,5500,0.0,2.05,4.15,0,2,2,98.5,97.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0025,1,0,0,0,0,0,0,0.0,0.0,1.788,24.4,51.9,1013.1
2026-09-16T15:44:16,27.0,1,Ronda 1,1,Limpieza Química,26,120,0.0,DC,85.0,84.9,85.0,1,55.0,95.0,4400,247.5,24.0,0.0,0,0.0,105.0,4800,0.0,24.0,0.0,0,0.0,130.0,6000,0.0,24.0,0.0,0,0.0,120.0,5500,0.0,2.05,4.15,0,2,2,98.5,97.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0025,1,0,0,0,0,0,0,0.0,0.0,1.856,24.4,51.9,1013.1
2026-09-16T15:44:16,28.0,1,Ronda 1,1,Limpieza Química,27,120,0.0,DC,85.0,84.8,85.0,1,55.0,95.0,4400,247.5,24.0,0.0,0,0.0,105.0,4800,0.0,24.0,0.0,0,0.0,130.0,6000,0.0,24.0,0.0,0,0.0,120.0,5500,0.0,2.05,4.15,0,2,2,98.5,97.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0025,1,0,0,0,0,0,0,0.0,0.0,1.925,24.4,51.9,1013.1
2026-09-16T15:44:16,29.0,1,Ronda 1,1,Limpieza Química,28,120,0.0,DC,85.0,84.7,85.0,1,55.0,95.0,4400,247.5,24.0,0.0,0,0.0,105.0,4800,0.0,24.0,0.0,0,0.0,130.0,6000,0.0,24.0,0.0,0,0.0,120.0,5500,0.0,2.05,4.15,0,2,2,98.5,97.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0025,1,0,0,0,0,0,0,0.0,0.0,1.994,24.4,51.9,1013.1
2026-09-16T15:44:16,30.0,1,Ronda 1,1,Limpieza Química,29,120,0.0,DC,85.0,85.3,85.0,1,55.0,95.0,4400,247.5,24.0,0.0,0,0.0,105.0,4800,0.0,24.0,0.0,0,0.0,130.0,6000,0.0,24.0,0.0,0,0.0,120.0,5500,0.0,2.05,4.15,0,2,2,98.5,97.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0025,1,0,0,0,0,0,0,0.0,0.0,2.063,24.4,51.9,1013.1
2026-09-16T15:44:16,31.0,1,Ronda 1,1,Limpieza Química,30,120,0.0,DC,85.0,85.2,85.0,1,55.0,95.0,4400,247.5,24.0,0.0,0,0.0,105.0,4800,0.0,24.0,0.0,0,0.0,130.0,6000,0.0,24.0,0.0,0,0.0,120.0,5500,0.0,2.05,4.15,0,2,2,98.5,97.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0025,1,0,0,0,0,0,0,0.0,0.0,2.131,24.5,51.9,1013.1
2026-09-16T15:44:16,32.0,1,Ronda 1,1,Limpieza Química,31,120,0.0,DC,85.0,84.9,85.0,1,55.0,95.0,4400,247.5,24.0,0.0,0,0.0,105.0,4800,0.0,24.0,0.0,0,0.0,130.0,6000,0.0,24.0,0.0,0,0.0,120.0,5500,0.0,2.05,4.15,0,2,2,98.5,97.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0025,1,0,0,0,0,0,0,0.0,0.0,2.2,24.5,51.9,1013.1
2026-09-16T15:44:16,33.0,1,Ronda 1,1,Limpieza Química,32,120,0.0,DC,85.0,85.1,85.0,1,55.0,95.0,4400,247.5,24.0,0.0,0,0.0,105.0,4800,0.0,24.0,0.0,0,0.0,130.0,6000,0.0,24.0,0.0,0,0.0,120.0,5500,0.0,2.05,4.15,0,2,2,98.5,97.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0025,1,0,0,0,0,0,0,0.0,0.0,2.269,24.5,51.9,1013.1
2026-09-16T15:44:16,34.0,1,Ronda 1,1,Limpieza Química,33,120,0.0,DC,85.0,85.0,85.0,1,55.0,95.0,4400,247.5,24.0,0.0,0,0.0,105.0,4800,0.0,24.0,0.0,0,0.0,130.0,6000,0.0,24.0,0.0,0,0.0,120.0,5500,0.0,2.05,4.15,0,2,2,98.5,97.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0025,1,0,0,0,0,0,0,0.0,0.0,2.338,24.5,51.9,1013.1
2026-09-16T15:44:16,35.0,1,Ronda 1,1,Limpieza Química,34,120,0.0,DC,85.0,85.1,85.0,1,55.0,95.0,4400,247.5,24.0,0.0,0,0.0,105.0,4800,0.0,24.0,0.0,0,0.0,130.0,6000,0.0,24.0,0.0,0,0.0,120.0,5500,0.0,2.05,4.15,0,2,2,98.5,97.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0025,1,0,0,0,0,0,0,0.0,0.0,2.406,24.5,51.9,1013.1
2026-09-16T15:44:16,36.0,1,Ronda 1,1,Limpieza Química,35,120,0.0,DC,85.0,84.9,85.0,1,55.0,95.0,4400,247.5,24.0,0.0,0,0.0,105.0,4800,0.0,24.0,0.0,0,0.0,130.0,6000,0.0,24.0,0.0,0,0.0,120.0,5500,0.0,2.05,4.15,0,2,2,98.5,97.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0025,1,0,0,0,0,0,0,0.0,0.0,2.475,24.5,51.9,1013.1
2026-09-16T15:44:16,37.0,1,Ronda 1,1,Limpieza Química,36,120,0.0,DC,85.0,84.7,85.0,1,55.0,95.0,4400,247.5,24.0,0.0,0,0.0,105.0,4800,0.0,24.0,0.0,0,0.0,130.0,6000,0.0,24.0,0.0,0,0.0,120.0,5500,0.0,2.05,4.15,0,2,2,98.5,97.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0025,1,0,0,0,0,0,0,0.0,0.0,2.544,24.5,51.8,1013.1
2026-09-16T15:44:16,38.0,1,Ronda 1,1,Limpieza Química,37,120,0.0,DC,85.0,85.4,85.0,1,55.0,95.0,4400,247.5,24.0,0.0,0,0.0,105.0,4800,0.0,24.0,0.0,0,0.0,130.0,6000,0.0,24.0,0.0,0,0.0,120.0,5500,0.0,2.05,4.15,0,2,2,98.5,97.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0025,1,0,0,0,0,0,0,0.0,0.0,2.613,24.5,51.8,1013.1
2026-09-16T15:44:16,39.0,1,Ronda 1,1,Limpieza Química,38,120,0.0,DC,85.0,85.2,85.0,1,55.0,95.0,4400,247.5,24.0,0.0,0,0.0,105.0,4800,0.0,24.0,0.0,0,0.0,130.0,6000,0.0,24.0,0.0,0,0.0,120.0,5500,0.0,2.05,4.15,0,2,2,98.5,97.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0025,1,0,0,0,0,0,0,0.0,0.0,2.681,24.5,51.8,1013.1
2026-09-16T15:44:16,40.0,1,Ronda 1,1,Limpieza Química,39,120,0.0,DC,85.0,84.8,85.0,1,55.0,95.0,4400,247.5,24.0,0.0,0,0.0,105.0,4800,0.0,24.0,0.0,0,0.0,130.0,6000,0.0,24.0,0.0,0,0.0,120.0,5500,0.0,2.05,4.15,0,2,2,98.5,97.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0025,1,0,0,0,0,0,0,0.0,0.0,2.75,24.5,51.8,1013.1
2026-09-16T15:44:16,41.0,1,Ronda 1,1,Limpieza Química,40,120,0.0,DC,85.0,85.4,85.0,1,55.0,95.0,4400,247.5,24.0,0.0,0,0.0,105.0,4800,0.0,24.0,0.0,0,0.0,130.0,6000,0.0,24.0,0.0,0,0.0,120.0,5500,0.0,2.05,4.15,0,2,2,98.5,97.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0025,1,0,0,0,0,0,0,0.0,0.0,2.819,24.5,51.8,1013.1
2026-09-16T15:44:16,42.0,1,Ronda 1,1,Limpieza Química,41,120,0.0,DC,85.0,84.9,85.0,1,55.0,95.0,4400,247.5,24.0,0.0,0,0.0,105.0,4800,0.0,24.0,0.0,0,0.0,130.0,6000,0.0,24.0,0.0,0,0.0,120.0,5500,0.0,2.05,4.15,0,2,2,98.5,97.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0025,1,0,0,0,0,0,0,0.0,0.0,2.888,24.5,51.8,1013.1
2026-09-16T15:44:16,43.0,1,Ronda 1,1,Limpieza Química,42,120,0.0,DC,85.0,85.0,85.0,1,55.0,95.0,4400,247.5,24.0,0.0,0,0.0,105.0,4800,0.0,24.0,0.0,0,0.0,130.0,6000,0.0,24.0,0.0,0,0.0,120.0,5500,0.0,2.05,4.15,0,2,2,98.5,97.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0025,1,0,0,0,0,0,0,0.0,0.0,2.956,24.5,51.8,1013.1
2026-09-16T15:44:16,44.0,1,Ronda 1,1,Limpieza Química,43,120,0.0,DC,85.0,85.1,85.0,1,55.0,95.0,4400,247.5,24.0,0.0,0,0.0,105.0,4800,0.0,24.0,0.0,0,0.0,130.0,6000,0.0,24.0,0.0,0,0.0,120.0,5500,0.0,2.05,4.15,0,2,2,98.5,97.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0025,1,0,0,0,0,0,0,0.0,0.0,3.025,24.5,51.8,1013.1
2026-09-16T15:44:16,45.0,1,Ronda 1,1,Limpieza Química,44,120,0.0,DC,85.0,84.8,85.0,1,55.0,95.0,4400,247.5,24.0,0.0,0,0.0,105.0,4800,0.0,24.0,0.0,0,0.0,130.0,6000,0.0,24.0,0.0,0,0.0,120.0,5500,0.0,2.05,4.15,0,2,2,98.5,97.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0025,1,0,0,0,0,0,0,0.0,0.0,3.094,24.5,51.8,1013.1
2026-09-16T15:44:16,46.0,1,Ronda 1,1,Limpieza Química,45,120,0.0,DC,85.0,85.2,85.0,1,55.0,95.0,4400,247.5,24.0,0.0,0,0.0,105.0,4800,0.0,24.0,0.0,0,0.0,130.0,6000,0.0,24.0,0.0,0,0.0,120.0,5500,0.0,2.05,4.15,0,2,2,98.5,97.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0025,1,0,0,0,0,0,0,0.0,0.0,3.163,24.5,51.8,1013.1
2026-09-16T15:44:16,47.0,1,Ronda 1,1,Limpieza Química,46,120,0.0,DC,85.0,84.9,85.0,1,55.0,95.0,4400,247.5,24.0,0.0,0,0.0,105.0,4800,0.0,24.0,0.0,0,0.0,130.0,6000,0.0,24.0,0.0,0,0.0,120.0,5500,0.0,2.05,4.15,0,2,2,98.5,97.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0025,1,0,0,0,0,0,0,0.0,0.0,3.231,24.5,51.8,1013.1
2026-09-16T15:44:16,48.0,1,Ronda 1,1,Limpieza Química,47,120,0.0,DC,85.0,85.0,85.0,1,55.0,95.0,4400,247.5,24.0,0.0,0,0.0,105.0,4800,0.0,24.0,0.0,0,0.0,130.0,6000,0.0,24.0,0.0,0,0.0,120.0,5500,0.0,2.05,4.15,0,2,2,98.5,97.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0025,1,0,0,0,0,0,0,0.0,0.0,3.3,24.5,51.8,1013.1
